2025-01-03 18:56:09,791, Iteration, Mode, loss, accuracy
2025-01-03 19:00:07,340, 375, train, 1.454126, 0.505208
2025-01-03 19:00:07,933, 376, train, 1.552766, 0.455729
2025-01-03 19:00:08,593, 377, train, 1.285057, 0.585938
2025-01-03 19:00:09,298, 378, train, 1.500825, 0.493615
2025-01-03 19:00:09,955, 379, train, 1.673088, 0.390625
2025-01-03 19:00:10,736, 380, train, 1.515552, 0.500868
2025-01-03 19:00:11,297, 381, train, 1.486347, 0.519030
2025-01-03 19:00:11,685, 382, train, 1.568010, 0.449219
2025-01-03 19:00:12,519, 383, train, 1.638342, 0.360243
2025-01-03 19:00:12,810, 384, train, 1.489751, 0.453125
2025-01-03 19:00:13,563, 385, train, 1.344612, 0.567383
2025-01-03 19:00:14,174, 386, train, 1.474739, 0.538891
2025-01-03 19:00:14,903, 387, train, 1.530240, 0.442458
2025-01-03 19:00:15,292, 388, train, 1.654589, 0.369141
2025-01-03 19:00:15,731, 389, train, 1.091342, 0.688702
2025-01-03 19:00:16,291, 390, train, 1.706954, 0.352865
2025-01-03 19:00:17,021, 391, train, 1.626227, 0.435021
2025-01-03 19:00:17,386, 392, train, 1.408666, 0.476562
2025-01-03 19:00:17,968, 393, train, 1.513445, 0.514323
2025-01-03 19:00:18,743, 394, train, 1.518191, 0.456055
2025-01-03 19:00:19,329, 395, train, 1.478305, 0.471841
2025-01-03 19:00:20,153, 396, train, 1.571850, 0.457465
2025-01-03 19:00:20,422, 397, train, 1.767523, 0.244792
2025-01-03 19:00:20,936, 398, train, 1.659085, 0.446615
2025-01-03 19:00:21,484, 399, train, 1.591488, 0.456230
2025-01-03 19:00:22,892, 399, eval, 1.782166, 0.336133
2025-01-03 19:00:23,184, 400, train, 1.602334, 0.406250
2025-01-03 19:00:23,647, 401, train, 1.510107, 0.540625
2025-01-03 19:00:24,012, 402, train, 1.569284, 0.335938
2025-01-03 19:00:24,571, 403, train, 1.319353, 0.512520
2025-01-03 19:00:25,215, 404, train, 1.647806, 0.487723
